Student_ID,DOA,DOB,Department_Choices,Department_Admission
SID20165869,1/7/2016,21/12/1998,IDEPT1423,IDEPT1423
SID20165883,1/7/2016,5/10/1998,IDEPT4308,IDEPT4308
SID20165887,1/7/2016,22/3/1999,IDEPT5127,IDEPT5127
SID20165889,1/7/2016,30/11/1998,IDEPT3778,IDEPT3778
SID20165890,1/7/2016,26/7/1998,IDEPT2357,IDEPT2357
SID20165891,1/7/2016,25/7/1998,IDEPT1615,IDEPT1615
SID20165903,1/7/2016,1/4/1999,IDEPT3778,IDEPT3778
SID20165909,1/7/2016,31/5/1999,IDEPT1367,IDEPT1367
SID20165910,1/7/2016,14/9/1998,IDEPT2425,IDEPT2425
SID20165910,1/7/2016,14/9/1998,IDEPT4055,IDEPT2425
SID20165914,1/7/2016,13/3/1999,IDEPT3062,IDEPT3062
SID20165922,1/7/2016,18/12/1998,IDEPT1096,IDEPT1096
SID20165947,1/7/2016,14/7/1998,IDEPT7626,IDEPT7626
SID20165948,1/7/2016,9/7/1998,IDEPT4055,IDEPT4055
SID20165949,1/7/2016,31/12/1998,IDEPT1615,IDEPT1615
SID20165960,1/7/2016,3/2/1999,IDEPT5109,IDEPT5109
SID20165964,1/7/2016,21/5/1999,IDEPT5564,IDEPT5564
SID20165994,1/7/2016,17/3/1999,IDEPT1096,IDEPT1096
SID20165996,1/7/2016,23/8/1998,IDEPT4132,IDEPT4132
SID20166006,1/7/2016,14/2/1999,IDEPT1367,IDEPT1367
SID20166031,1/7/2016,16/9/1998,IDEPT4132,IDEPT4132
SID20166038,1/7/2016,12/10/1998,IDEPT8473,IDEPT8473
SID20166040,1/7/2016,20/3/1999,IDEPT8379,IDEPT8379
SID20166069,1/7/2016,16/10/1998,IDEPT4308,IDEPT4308
SID20166076,1/7/2016,6/2/1999,IDEPT5127,IDEPT5127
SID20166092,1/7/2016,29/4/1999,IDEPT7005,IDEPT7005
SID20166119,1/7/2016,2/4/1999,IDEPT4308,IDEPT4308
SID20166121,1/7/2016,26/9/1998,IDEPT1096,IDEPT1096
SID20166145,1/7/2016,9/4/1999,IDEPT1677,IDEPT1677
SID20166177,1/7/2016,29/12/1998,IDEPT1388,IDEPT1388
SID20166179,1/7/2016,21/6/1999,IDEPT1388,IDEPT1388
SID20166182,1/7/2016,12/8/1998,IDEPT4308,IDEPT4308
SID20166183,1/7/2016,19/8/1998,IDEPT1615,IDEPT1615
SID20166216,1/7/2016,12/11/1998,IDEPT3778,IDEPT3778
SID20166254,1/7/2016,17/8/1998,IDEPT4938,IDEPT4938
SID20166269,1/7/2016,18/11/1998,IDEPT8825,IDEPT8825
SID20166276,1/7/2016,18/11/1998,IDEPT8473,IDEPT8473
SID20166301,1/7/2016,26/7/1998,IDEPT2054,IDEPT2054
SID20166360,1/7/2016,30/4/1999,IDEPT1423,IDEPT1423
SID20166396,1/7/2016,27/12/1998,IDEPT2054,IDEPT2054
SID20166410,1/7/2016,22/5/1999,IDEPT8473,IDEPT8473
SID20166433,1/7/2016,12/9/1998,IDEPT1825,IDEPT1825
SID20166480,1/7/2016,18/8/1998,IDEPT1677,IDEPT1677
SID20166492,1/7/2016,7/11/1998,IDEPT8313,IDEPT8313
SID20166498,1/7/2016,25/6/1999,IDEPT8473,IDEPT8473
SID20166515,1/7/2016,14/1/1999,IDEPT1096,IDEPT1096
SID20166518,1/7/2016,19/6/1999,IDEPT5127,IDEPT5127
SID20166532,1/7/2016,29/10/1998,IDEPT8825,IDEPT8825
SID20166532,1/7/2016,29/10/1998,IDEPT5528,IDEPT8825
SID20166532,1/7/2016,29/10/1998,IDEPT5408,IDEPT8825
SID20166546,1/7/2016,10/12/1998,IDEPT5564,IDEPT5564
SID20166557,1/7/2016,23/11/1998,IDEPT8313,IDEPT8313
SID20166558,1/7/2016,27/7/1998,IDEPT5528,IDEPT5528
SID20166593,1/7/2016,3/8/1998,IDEPT3868,IDEPT3868
SID20166597,1/7/2016,25/9/1998,IDEPT1378,IDEPT1378
SID20166603,1/7/2016,26/12/1998,IDEPT5564,IDEPT5564
SID20166606,1/7/2016,25/8/1998,IDEPT5109,IDEPT5109
SID20166609,1/7/2016,18/11/1998,IDEPT8598,IDEPT8598
SID20166611,1/7/2016,17/3/1999,IDEPT8598,IDEPT8598
SID20166616,1/7/2016,11/2/1999,IDEPT1378,IDEPT1378
SID20166621,1/7/2016,20/5/1999,IDEPT2054,IDEPT2054
SID20166638,1/7/2016,19/12/1998,IDEPT1677,IDEPT1677
SID20166640,1/7/2016,19/6/1999,IDEPT4132,IDEPT4132
SID20166648,1/7/2016,1/3/1999,IDEPT3868,IDEPT3868
SID20166652,1/7/2016,7/7/1998,IDEPT1533,IDEPT1533
SID20166722,1/7/2016,28/4/1999,IDEPT1423,IDEPT1423
SID20166727,1/7/2016,20/8/1998,IDEPT8825,IDEPT8825
SID20166732,1/7/2016,18/9/1998,IDEPT1096,IDEPT1096
SID20166740,1/7/2016,23/8/1998,IDEPT2054,IDEPT2054
SID20166754,1/7/2016,19/5/1999,IDEPT5408,IDEPT5408
SID20166756,1/7/2016,17/3/1999,IDEPT5564,IDEPT5564
SID20166772,1/7/2016,11/3/1999,IDEPT8598,IDEPT8598
SID20166780,1/7/2016,17/12/1998,IDEPT8313,IDEPT8313
SID20166791,1/7/2016,18/5/1999,IDEPT1096,IDEPT1096
SID20166799,1/7/2016,31/12/1998,IDEPT2357,IDEPT2357
SID20166806,1/7/2016,12/2/1999,IDEPT1836,IDEPT1836
SID20166813,1/7/2016,25/12/1998,IDEPT4132,IDEPT4132
SID20166824,1/7/2016,25/6/1999,IDEPT1825,IDEPT1825
SID20166824,1/7/2016,25/6/1999,IDEPT1378,IDEPT1825
SID20166839,1/7/2016,30/6/1999,IDEPT8379,IDEPT8379
SID20166842,1/7/2016,4/11/1998,IDEPT7626,IDEPT7626
SID20166850,1/7/2016,2/2/1999,IDEPT2425,IDEPT2425
SID20166890,1/7/2016,21/3/1999,IDEPT2357,IDEPT2357
SID20166911,1/7/2016,6/11/1998,IDEPT5528,IDEPT5528
SID20166956,1/7/2016,21/12/1998,IDEPT5408,IDEPT5408
SID20166963,1/7/2016,14/3/1999,IDEPT1142,IDEPT1142
SID20167029,1/7/2016,9/9/1998,IDEPT8379,IDEPT8379
SID20167059,1/7/2016,1/10/1998,IDEPT1423,IDEPT1423
SID20167074,1/7/2016,20/3/1999,IDEPT1615,IDEPT1615
SID20167076,1/7/2016,5/2/1999,IDEPT5881,IDEPT5881
SID20167084,1/7/2016,25/11/1998,IDEPT6347,IDEPT6347
SID20167118,1/7/2016,28/10/1998,IDEPT3778,IDEPT3778
SID20167132,1/7/2016,1/3/1999,IDEPT5109,IDEPT5109
SID20167134,1/7/2016,11/5/1999,IDEPT1533,IDEPT1533
SID20167145,1/7/2016,4/2/1999,IDEPT5881,IDEPT5881
SID20167171,1/7/2016,13/1/1999,IDEPT1367,IDEPT1367
SID20167175,1/7/2016,27/5/1999,IDEPT2601,IDEPT2601
SID20167197,1/7/2016,14/6/1999,IDEPT5109,IDEPT5109
SID20167212,1/7/2016,21/8/1998,IDEPT5881,IDEPT5881
SID20167212,1/7/2016,21/8/1998,IDEPT1677,IDEPT5881
SID20167238,1/7/2016,6/1/1999,IDEPT4938,IDEPT4938
SID20167239,1/7/2016,16/11/1998,IDEPT8379,IDEPT8379
SID20167244,1/7/2016,20/1/1999,IDEPT7005,IDEPT7005
SID20167255,1/7/2016,28/3/1999,IDEPT8598,IDEPT8598
SID20167262,1/7/2016,29/6/1999,IDEPT3115,IDEPT3115
SID20167264,1/7/2016,7/6/1999,IDEPT5408,IDEPT5408
SID20167287,1/7/2016,11/3/1999,IDEPT7626,IDEPT7626
SID20167289,1/7/2016,15/9/1998,IDEPT4132,IDEPT4132
SID20167300,1/7/2016,17/4/1999,IDEPT3062,IDEPT3062
SID20167361,1/7/2016,5/9/1998,IDEPT1378,IDEPT1378
SID20167367,1/7/2016,25/2/1999,IDEPT5528,IDEPT5528
SID20167367,1/7/2016,25/2/1999,IDEPT4055,IDEPT5528
SID20167368,1/7/2016,9/3/1999,IDEPT2425,IDEPT2425
SID20167409,1/7/2016,4/6/1999,IDEPT5408,IDEPT5408
SID20167419,1/7/2016,17/11/1998,IDEPT3778,IDEPT3778
SID20167422,1/7/2016,30/11/1998,IDEPT2601,IDEPT2601
SID20167478,1/7/2016,17/9/1998,IDEPT2425,IDEPT2425
SID20167493,1/7/2016,9/1/1999,IDEPT1677,IDEPT1677
SID20167500,1/7/2016,30/8/1998,IDEPT8825,IDEPT8825
SID20167503,1/7/2016,18/5/1999,IDEPT2357,IDEPT2357
SID20167503,1/7/2016,18/5/1999,IDEPT1388,IDEPT2357
SID20167508,1/7/2016,29/5/1999,IDEPT1677,IDEPT1677
SID20167514,1/7/2016,7/9/1998,IDEPT3868,IDEPT3868
SID20167529,1/7/2016,7/8/1998,IDEPT1378,IDEPT1378
SID20167560,1/7/2016,31/7/1998,IDEPT2357,IDEPT2357
SID20167569,1/7/2016,19/12/1998,IDEPT5528,IDEPT5528
SID20167570,1/7/2016,21/9/1998,IDEPT3868,IDEPT3868
SID20167571,1/7/2016,6/1/1999,IDEPT1142,IDEPT1142
SID20167573,1/7/2016,3/4/1999,IDEPT2601,IDEPT2601
SID20167593,1/7/2016,11/1/1999,IDEPT3062,IDEPT3062
SID20167595,1/7/2016,11/6/1999,IDEPT6347,IDEPT6347
SID20167627,1/7/2016,25/3/1999,IDEPT7783,IDEPT7783
SID20167630,1/7/2016,10/12/1998,IDEPT8313,IDEPT8313
SID20167637,1/7/2016,1/5/1999,IDEPT5408,IDEPT5408
SID20167637,1/7/2016,1/5/1999,IDEPT3868,IDEPT5408
SID20167640,1/7/2016,3/8/1998,IDEPT5528,IDEPT5528
SID20167640,1/7/2016,3/8/1998,IDEPT8473,IDEPT5528
SID20167670,1/7/2016,27/11/1998,IDEPT3778,IDEPT3778
SID20167680,1/7/2016,1/8/1998,IDEPT1096,IDEPT1096
SID20167680,1/7/2016,1/8/1998,IDEPT5528,IDEPT1096
SID20167688,1/7/2016,10/4/1999,IDEPT2054,IDEPT2054
SID20167689,1/7/2016,4/3/1999,IDEPT5564,IDEPT5564
SID20167692,1/7/2016,27/8/1998,IDEPT4132,IDEPT4132
SID20167705,1/7/2016,26/12/1998,IDEPT2054,IDEPT2054
SID20167720,1/7/2016,9/11/1998,IDEPT1825,IDEPT1825
SID20167731,1/7/2016,4/5/1999,IDEPT5127,IDEPT5127
SID20167733,1/7/2016,17/9/1998,IDEPT4055,IDEPT4055
SID20167740,1/7/2016,11/3/1999,IDEPT8473,IDEPT8473
SID20167752,1/7/2016,18/4/1999,IDEPT7783,IDEPT7783
SID20167757,1/7/2016,24/2/1999,IDEPT2357,IDEPT2357
SID20167760,1/7/2016,2/5/1999,IDEPT7783,IDEPT7783
SID20167763,1/7/2016,2/4/1999,IDEPT3868,IDEPT3868
SID20167769,1/7/2016,13/9/1998,IDEPT3115,IDEPT3115
SID20167783,1/7/2016,7/5/1999,IDEPT3778,IDEPT3778
SID20167820,1/7/2016,26/12/1998,IDEPT2425,IDEPT2425
SID20167831,1/7/2016,15/5/1999,IDEPT1096,IDEPT1096
SID20167833,1/7/2016,13/11/1998,IDEPT8598,IDEPT8598
SID20167836,1/7/2016,12/4/1999,IDEPT1388,IDEPT1388
SID20167839,1/7/2016,16/11/1998,IDEPT5564,IDEPT5564
SID20167841,1/7/2016,28/8/1998,IDEPT2601,IDEPT2601
SID20167845,1/7/2016,26/1/1999,IDEPT3868,IDEPT3868
SID20167870,1/7/2016,25/9/1998,IDEPT8598,IDEPT8598
SID20167878,1/7/2016,21/11/1998,IDEPT2601,IDEPT2601
SID20167878,1/7/2016,21/11/1998,IDEPT5127,IDEPT2601
SID20167893,1/7/2016,21/2/1999,IDEPT7005,IDEPT7005
SID20167916,1/7/2016,8/12/1998,IDEPT1142,IDEPT1142
SID20167925,1/7/2016,7/6/1999,IDEPT5528,IDEPT5528
SID20167935,1/7/2016,12/7/1998,IDEPT5127,IDEPT5127
SID20167956,1/7/2016,4/6/1999,IDEPT5127,IDEPT5127
SID20167961,1/7/2016,20/4/1999,IDEPT8825,IDEPT8825
SID20167970,1/7/2016,8/4/1999,IDEPT1388,IDEPT1388
SID20167975,1/7/2016,15/5/1999,IDEPT3062,IDEPT3062
SID20167994,1/7/2016,22/11/1998,IDEPT5564,IDEPT5564
SID20168009,1/7/2016,19/6/1999,IDEPT7005,IDEPT7005
SID20168021,1/7/2016,9/3/1999,IDEPT1836,IDEPT1836
SID20168034,1/7/2016,7/10/1998,IDEPT3062,IDEPT3062
SID20168037,1/7/2016,28/6/1999,IDEPT5528,IDEPT5528
SID20168039,1/7/2016,8/10/1998,IDEPT3062,IDEPT3062
SID20168048,1/7/2016,7/8/1998,IDEPT2425,IDEPT2425
SID20168057,1/7/2016,25/2/1999,IDEPT4938,IDEPT4938
SID20168066,1/7/2016,21/10/1998,IDEPT5408,IDEPT5408
SID20168082,1/7/2016,30/8/1998,IDEPT8379,IDEPT8379
SID20168084,1/7/2016,26/5/1999,IDEPT4938,IDEPT4938
SID20168088,1/7/2016,30/7/1998,IDEPT5528,IDEPT5528
SID20168102,1/7/2016,15/12/1998,IDEPT3115,IDEPT3115
SID20168118,1/7/2016,2/3/1999,IDEPT4938,IDEPT4938
SID20168119,1/7/2016,13/5/1999,IDEPT7783,IDEPT7783
SID20168123,1/7/2016,20/6/1999,IDEPT3115,IDEPT3115
SID20168127,1/7/2016,7/9/1998,IDEPT1367,IDEPT1367
SID20168129,1/7/2016,18/8/1998,IDEPT5127,IDEPT5127
SID20168130,1/7/2016,26/9/1998,IDEPT1388,IDEPT1388
SID20168145,1/7/2016,29/6/1999,IDEPT5127,IDEPT5127
SID20168160,1/7/2016,5/5/1999,IDEPT3115,IDEPT3115
SID20168164,1/7/2016,13/6/1999,IDEPT4132,IDEPT4132
SID20168164,1/7/2016,13/6/1999,IDEPT1537,IDEPT4132
SID20168183,1/7/2016,29/1/1999,IDEPT4055,IDEPT4055
SID20168183,1/7/2016,29/1/1999,IDEPT8825,IDEPT4055
SID20168199,1/7/2016,20/4/1999,IDEPT2054,IDEPT2054
SID20168234,1/7/2016,29/4/1999,IDEPT5881,IDEPT5881
SID20168234,1/7/2016,29/4/1999,IDEPT2054,IDEPT5881
SID20168235,1/7/2016,17/9/1998,IDEPT5408,IDEPT5408
SID20168252,1/7/2016,12/10/1998,IDEPT7783,IDEPT7783
SID20168281,1/7/2016,14/6/1999,IDEPT6347,IDEPT6347
SID20168295,1/7/2016,20/7/1998,IDEPT8825,IDEPT8825
SID20168333,1/7/2016,7/10/1998,IDEPT4055,IDEPT4055
SID20168336,1/7/2016,16/7/1998,IDEPT3062,IDEPT3062
SID20168348,1/7/2016,29/7/1998,IDEPT1367,IDEPT1367
SID20168359,1/7/2016,4/1/1999,IDEPT1615,IDEPT1615
SID20168364,1/7/2016,1/8/1998,IDEPT7783,IDEPT7783
SID20168373,1/7/2016,23/10/1998,IDEPT4055,IDEPT4055
SID20168399,1/7/2016,12/2/1999,IDEPT8598,IDEPT8598
SID20168404,1/7/2016,26/4/1999,IDEPT2357,IDEPT2357
SID20168425,1/7/2016,15/6/1999,IDEPT3115,IDEPT3115
SID20168442,1/7/2016,15/12/1998,IDEPT3868,IDEPT3868
SID20168453,1/7/2016,8/1/1999,IDEPT3868,IDEPT3868
SID20168458,1/7/2016,8/3/1999,IDEPT4670,IDEPT4670
SID20168477,1/7/2016,30/11/1998,IDEPT1677,IDEPT1677
SID20168479,1/7/2016,15/12/1998,IDEPT5564,IDEPT5564
SID20168502,1/7/2016,20/1/1999,IDEPT8379,IDEPT8379
SID20168518,1/7/2016,10/6/1999,IDEPT1142,IDEPT1142
SID20168519,1/7/2016,17/4/1999,IDEPT2357,IDEPT2357
SID20168545,1/7/2016,19/9/1998,IDEPT5881,IDEPT5881
SID20168551,1/7/2016,14/12/1998,IDEPT1142,IDEPT1142
SID20168562,1/7/2016,20/9/1998,IDEPT2601,IDEPT2601
SID20168563,1/7/2016,22/7/1998,IDEPT4055,IDEPT4055
SID20168586,1/7/2016,3/10/1998,IDEPT3778,IDEPT3778
SID20168588,1/7/2016,17/12/1998,IDEPT1096,IDEPT1096
SID20168634,1/7/2016,20/11/1998,IDEPT8825,IDEPT8825
SID20168634,1/7/2016,20/11/1998,IDEPT8598,IDEPT8825
SID20168634,1/7/2016,20/11/1998,IDEPT1142,IDEPT8825
SID20168650,1/7/2016,23/3/1999,IDEPT2054,IDEPT2054
SID20168658,1/7/2016,28/11/1998,IDEPT4938,IDEPT4938
SID20168676,1/7/2016,2/9/1998,IDEPT2357,IDEPT2357
SID20168685,1/7/2016,7/12/1998,IDEPT1378,IDEPT1378
SID20168688,1/7/2016,14/7/1998,IDEPT1367,IDEPT1367
SID20168703,1/7/2016,1/9/1998,IDEPT5408,IDEPT5408
SID20168704,1/7/2016,4/7/1999,IDEPT4308,IDEPT4308
SID20168714,1/7/2016,30/11/1998,IDEPT8598,IDEPT8598
SID20168770,1/7/2016,23/8/1998,IDEPT8473,IDEPT8473
SID20168784,1/7/2016,16/8/1998,IDEPT1423,IDEPT1423
SID20168835,1/7/2016,8/9/1998,IDEPT5408,IDEPT5408
SID20168836,1/7/2016,13/9/1998,IDEPT7005,IDEPT7005
SID20168846,1/7/2016,31/1/1999,IDEPT3778,IDEPT3778
SID20168875,1/7/2016,21/8/1998,IDEPT2357,IDEPT2357
SID20168876,1/7/2016,20/11/1998,IDEPT5528,IDEPT5528
SID20168902,1/7/2016,8/10/1998,IDEPT5564,IDEPT5564
SID20168911,1/7/2016,12/3/1999,IDEPT1367,IDEPT1367
SID20168922,1/7/2016,18/10/1998,IDEPT5564,IDEPT5564
SID20168922,1/7/2016,18/10/1998,IDEPT1378,IDEPT5564
SID20168931,1/7/2016,12/11/1998,IDEPT4132,IDEPT4132
SID20168951,1/7/2016,16/8/1998,IDEPT1378,IDEPT1378
SID20168953,1/7/2016,23/5/1999,IDEPT1367,IDEPT1367
SID20168971,1/7/2016,30/11/1998,IDEPT5528,IDEPT5528
SID20169023,1/7/2016,28/6/1999,IDEPT8825,IDEPT8825
SID20169047,1/7/2016,3/3/1999,IDEPT5881,IDEPT5881
SID20169102,1/7/2016,5/9/1998,IDEPT7783,IDEPT7783
SID20169104,1/7/2016,28/9/1998,IDEPT1142,IDEPT1142
SID20169134,1/7/2016,8/5/1999,IDEPT3115,IDEPT3115
SID20169152,1/7/2016,18/12/1998,IDEPT8379,IDEPT8379
SID20169169,1/7/2016,11/10/1998,IDEPT1537,IDEPT1537
SID20169199,1/7/2016,24/12/1998,IDEPT4938,IDEPT4938
SID20169207,1/7/2016,9/12/1998,IDEPT1388,IDEPT1388
SID20169211,1/7/2016,5/9/1998,IDEPT5127,IDEPT5127
SID20169216,1/7/2016,16/4/1999,IDEPT8598,IDEPT8598
SID20169217,1/7/2016,10/4/1999,IDEPT7005,IDEPT7005
SID20169218,1/7/2016,5/1/1999,IDEPT5109,IDEPT5109
SID20169225,1/7/2016,18/5/1999,IDEPT1836,IDEPT1836
SID20169251,1/7/2016,11/5/1999,IDEPT4055,IDEPT4055
SID20169262,1/7/2016,17/7/1998,IDEPT2601,IDEPT2601
SID20169276,1/7/2016,17/4/1999,IDEPT5109,IDEPT5109
SID20169304,1/7/2016,24/7/1998,IDEPT1615,IDEPT1615
SID20169310,1/7/2016,1/11/1998,IDEPT8473,IDEPT8473
SID20169314,1/7/2016,7/1/1999,IDEPT6347,IDEPT6347
SID20169335,1/7/2016,2/9/1998,IDEPT1096,IDEPT1096
SID20169342,1/7/2016,2/8/1998,IDEPT4132,IDEPT4132
SID20169346,1/7/2016,16/7/1998,IDEPT4670,IDEPT4670
SID20169361,1/7/2016,27/11/1998,IDEPT5109,IDEPT5109
SID20169371,1/7/2016,22/7/1998,IDEPT1677,IDEPT1677
SID20169396,1/7/2016,9/12/1998,IDEPT6347,IDEPT6347
SID20169404,1/7/2016,4/12/1998,IDEPT1388,IDEPT1388
SID20169407,1/7/2016,19/10/1998,IDEPT3062,IDEPT3062
SID20169421,1/7/2016,13/5/1999,IDEPT1615,IDEPT1615
SID20169434,1/7/2016,3/7/1999,IDEPT8313,IDEPT8313
SID20169450,1/7/2016,20/4/1999,IDEPT1615,IDEPT1615
SID20169458,1/7/2016,2/7/1999,IDEPT5564,IDEPT5564
SID20169469,1/7/2016,15/4/1999,IDEPT1423,IDEPT1423
SID20169503,1/7/2016,13/9/1998,IDEPT1367,IDEPT1367
SID20169520,1/7/2016,29/9/1998,IDEPT2601,IDEPT2601
SID20169542,1/7/2016,19/9/1998,IDEPT5528,IDEPT5528
SID20169543,1/7/2016,22/12/1998,IDEPT1367,IDEPT1367
SID20169565,1/7/2016,3/9/1998,IDEPT2054,IDEPT2054
SID20169603,1/7/2016,4/11/1998,IDEPT4055,IDEPT4055
SID20169603,1/7/2016,4/11/1998,IDEPT1378,IDEPT4055
SID20169620,1/7/2016,5/5/1999,IDEPT1096,IDEPT1096
SID20169650,1/7/2016,16/6/1999,IDEPT1388,IDEPT1388
SID20169653,1/7/2016,17/5/1999,IDEPT7626,IDEPT7626
SID20169699,1/7/2016,21/12/1998,IDEPT2425,IDEPT2425
SID20169702,1/7/2016,22/5/1999,IDEPT5528,IDEPT5528
SID20169713,1/7/2016,21/12/1998,IDEPT1423,IDEPT1423
SID20169727,1/7/2016,30/1/1999,IDEPT4938,IDEPT4938
SID20169737,1/7/2016,20/7/1998,IDEPT2054,IDEPT2054
SID20169778,1/7/2016,11/1/1999,IDEPT4055,IDEPT4055
SID20169779,1/7/2016,26/3/1999,IDEPT1096,IDEPT1096
SID20169786,1/7/2016,27/1/1999,IDEPT5528,IDEPT5528
SID20169801,1/7/2016,21/4/1999,IDEPT1533,IDEPT1533
SID20169809,1/7/2016,3/2/1999,IDEPT6347,IDEPT6347
SID20169810,1/7/2016,9/6/1999,IDEPT3062,IDEPT3062
SID20169853,1/7/2016,5/7/1999,IDEPT5564,IDEPT5564
SID20169866,1/7/2016,15/2/1999,IDEPT5564,IDEPT5564
SID20169877,1/7/2016,5/11/1998,IDEPT4308,IDEPT4308
SID20169883,1/7/2016,24/8/1998,IDEPT1378,IDEPT1378
SID20169901,1/7/2016,4/5/1999,IDEPT1096,IDEPT1096
SID20169927,1/7/2016,23/1/1999,IDEPT8598,IDEPT8598
SID20169943,1/7/2016,23/1/1999,IDEPT7783,IDEPT7783
SID20171143,1/7/2017,27/3/2000,IDEPT3062,IDEPT3062
SID20171153,1/7/2017,26/1/2000,IDEPT7626,IDEPT7626
SID20171165,1/7/2017,18/8/1999,IDEPT4308,IDEPT4308
SID20171190,1/7/2017,23/12/1999,IDEPT3062,IDEPT3062
SID20171208,1/7/2017,29/3/2000,IDEPT3115,IDEPT3115
SID20171209,1/7/2017,17/3/2000,IDEPT1096,IDEPT1096
SID20171222,1/7/2017,12/4/2000,IDEPT8313,IDEPT8313
SID20171224,1/7/2017,6/8/1999,IDEPT8313,IDEPT8313
SID20171230,1/7/2017,17/12/1999,IDEPT8598,IDEPT8598
SID20171232,1/7/2017,29/10/1999,IDEPT7005,IDEPT7005
SID20171246,1/7/2017,9/3/2000,IDEPT7005,IDEPT7005
SID20171252,1/7/2017,8/2/2000,IDEPT8313,IDEPT8313
SID20171255,1/7/2017,16/1/2000,IDEPT4132,IDEPT4132
SID20171258,1/7/2017,9/1/2000,IDEPT1615,IDEPT1615
SID20171266,1/7/2017,21/1/2000,IDEPT4670,IDEPT4670
SID20171305,1/7/2017,20/9/1999,IDEPT4308,IDEPT4308
SID20171308,1/7/2017,7/8/1999,IDEPT6347,IDEPT6347
SID20171328,1/7/2017,16/2/2000,IDEPT7783,IDEPT7783
SID20171330,1/7/2017,9/8/1999,IDEPT1836,IDEPT1836
SID20171352,1/7/2017,26/3/2000,IDEPT1142,IDEPT1142
SID20171354,1/7/2017,24/8/1999,IDEPT4670,IDEPT4670
SID20171360,1/7/2017,4/7/2000,IDEPT4132,IDEPT4132
SID20171362,1/7/2017,18/10/1999,IDEPT2357,IDEPT2357
SID20171381,1/7/2017,4/7/2000,IDEPT2601,IDEPT2601
SID20171385,1/7/2017,4/7/2000,IDEPT6347,IDEPT6347
SID20171417,1/7/2017,3/7/2000,IDEPT1537,IDEPT1537
SID20171422,1/7/2017,3/1/2000,IDEPT5881,IDEPT5881
SID20171438,1/7/2017,18/7/1999,IDEPT3778,IDEPT3778
SID20171468,1/7/2017,15/1/2000,IDEPT8473,IDEPT8473
SID20171473,1/7/2017,30/8/1999,IDEPT1378,IDEPT1378
SID20171476,1/7/2017,9/11/1999,IDEPT1677,IDEPT1677
SID20171483,1/7/2017,24/12/1999,IDEPT4670,IDEPT4670
SID20171484,1/7/2017,14/7/1999,IDEPT1537,IDEPT1537
SID20171488,1/7/2017,7/7/1999,IDEPT8379,IDEPT8379
SID20171493,1/7/2017,19/3/2000,IDEPT2601,IDEPT2601
SID20171498,1/7/2017,20/12/1999,IDEPT5127,IDEPT5127
SID20171502,1/7/2017,13/11/1999,IDEPT1096,IDEPT1096
SID20171525,1/7/2017,1/6/2000,IDEPT1378,IDEPT1378
SID20171549,1/7/2017,8/5/2000,IDEPT7626,IDEPT7626
SID20171549,1/7/2017,8/5/2000,IDEPT8313,IDEPT7626
SID20171557,1/7/2017,29/3/2000,IDEPT1615,IDEPT1615
SID20171571,1/7/2017,19/10/1999,IDEPT2601,IDEPT2601
SID20171578,1/7/2017,15/10/1999,IDEPT3115,IDEPT3115
SID20171584,1/7/2017,6/2/2000,IDEPT1423,IDEPT1423
SID20171587,1/7/2017,26/1/2000,IDEPT4308,IDEPT4308
SID20171588,1/7/2017,14/7/1999,IDEPT8379,IDEPT8379
SID20171591,1/7/2017,28/6/2000,IDEPT1367,IDEPT1367
SID20171608,1/7/2017,28/10/1999,IDEPT7005,IDEPT7005
SID20171622,1/7/2017,23/12/1999,IDEPT1836,IDEPT1836
SID20171640,1/7/2017,23/2/2000,IDEPT3062,IDEPT3062
SID20171645,1/7/2017,9/12/1999,IDEPT2601,IDEPT2601
SID20171657,1/7/2017,10/4/2000,IDEPT5881,IDEPT5881
SID20171675,1/7/2017,6/10/1999,IDEPT5564,IDEPT5564
SID20171679,1/7/2017,1/7/2000,IDEPT8473,IDEPT8473
SID20171680,1/7/2017,15/7/1999,IDEPT8825,IDEPT8825
SID20171686,1/7/2017,22/9/1999,IDEPT4670,IDEPT4670
SID20171691,1/7/2017,24/5/2000,IDEPT5109,IDEPT5109
SID20171701,1/7/2017,13/10/1999,IDEPT3115,IDEPT3115
SID20171710,1/7/2017,17/1/2000,IDEPT4938,IDEPT4938
SID20171714,1/7/2017,17/10/1999,IDEPT5881,IDEPT5881
SID20171718,1/7/2017,4/12/1999,IDEPT3115,IDEPT3115
SID20171723,1/7/2017,21/1/2000,IDEPT8598,IDEPT8598
SID20171727,1/7/2017,8/9/1999,IDEPT1836,IDEPT1836
SID20171730,1/7/2017,6/5/2000,IDEPT1388,IDEPT1388
SID20171741,1/7/2017,30/10/1999,IDEPT2357,IDEPT2357
SID20171757,1/7/2017,22/8/1999,IDEPT2601,IDEPT2601
SID20171772,1/7/2017,15/10/1999,IDEPT4308,IDEPT4308
SID20171790,1/7/2017,4/9/1999,IDEPT3115,IDEPT3115
SID20171795,1/7/2017,7/9/1999,IDEPT8825,IDEPT8825
SID20171804,1/7/2017,6/2/2000,IDEPT5109,IDEPT5109
SID20171805,1/7/2017,15/8/1999,IDEPT6347,IDEPT6347
SID20171807,1/7/2017,19/5/2000,IDEPT3778,IDEPT3778
SID20171831,1/7/2017,23/4/2000,IDEPT7005,IDEPT7005
SID20171838,1/7/2017,7/3/2000,IDEPT5564,IDEPT5564
